player_id,player_name,sex,n_games,win_rate,avg_ace,avg_df,avg_svpt,avg_first_in,avg_first_won,avg_second_won,avg_sv_gms,avg_bp_saved,avg_bp_faced,cluster,PC1,PC2,PC3,PC4,best_rank,rank_level,dominant_sex,mis_clustered_type
104660,Sergiy Stakhovsky,ATP,9,0.33333333333333337,7.777777777777778,3.3333333333333335,90.55555555555556,53.666666666666664,39.77777777777778,18.666666666666668,14.222222222222221,4.888888888888889,7.777777777777778,1,-3.8062982325357178,0.21618752792764404,0.36717709779120866,-0.513630942097539,151,20,ATP,Correct
104665,Pablo Andujar,ATP,72,0.34722222222222254,1.5571428571428574,4.2857142857142865,83.31428571428572,53.41428571428571,34.24285714285715,13.714285714285714,12.385714285714286,5.2,9.1,1,-1.2414253272850502,-1.4446266730698587,0.30706668655039865,0.42679674676332297,51,9,ATP,Correct
104678,Viktor Troicki,ATP,9,0.2222222222222222,8,1.25,80.125,54.25,37.875,13.625,12.625,3.25,5.625,1,-2.060637455723001,1.9337203704621637,-1.5178094360840801,0.6270410956386916,159,22,ATP,Correct
104731,Kevin Anderson,ATP,56,0.4642857142857146,14.767857142857144,3.1785714285714284,82.71428571428571,52.857142857142854,41.32142857142857,14.75,13.178571428571429,3.8214285714285716,5.732142857142857,1,-3.4061013736049555,2.325501055013012,0.33211982321433375,0.8371809544615447,59,10,ATP,Correct
104745,Rafael Nadal,ATP,136,0.7647058823529406,4.201492537313433,2.708955223880597,80.7313432835821,52.49253731343284,37.843283582089555,15.447761194029852,13.074626865671643,3.7985074626865685,6.037313432835823,1,-1.9670613293316201,1.0686540990096243,-0.5933177768472259,0.2842146102738612,1,1,ATP,Correct
104755,Richard Gasquet,ATP,155,0.44516129032258056,4.5436241610738275,3.0402684563758386,80.08053691275168,46.75167785234899,33.006711409395976,17.033557046979865,12.234899328859061,4.053691275167784,6.872483221476509,1,-1.2376952597907216,0.862746653664959,0.1012339936805588,-0.7124468257079497,40,7,ATP,Correct
104792,Gael Monfils,ATP,155,0.5741935483870962,8.26,4.293333333333333,79.48666666666666,48.64666666666666,35.973333333333336,15.14,12.573333333333334,3.7200000000000006,6.073333333333332,1,-1.7672101546663215,1.55768896256026,0.879292558020707,0.47744770607369624,9,2,ATP,Correct
104797,Denis Istomin,ATP,10,0.10000000000000002,2.375,2.25,61.125,42.625,27,8,9.125,4.875,8.375,2,2.479061605578332,-0.4400741818626378,-0.9749596736328279,0.3876508399173363,155,21,WTA,Mis-clustered ATP
104871,Jeremy Chardy,ATP,50,0.45999999999999974,6.022222222222221,4.8,88.57777777777778,55.333333333333336,37.71111111111111,15.644444444444444,13.244444444444444,5.088888888888889,8.622222222222222,1,-2.7986644349528755,-0.7333999905261942,0.9682051617742384,0.4712176977651644,49,9,ATP,Correct
104898,Robin Haase,ATP,13,0.38461538461538464,7.3076923076923075,2.6923076923076925,79.3076923076923,46.46153846153846,33.46153846153846,16.46153846153846,12.153846153846153,4.846153846153846,7.384615384615384,1,-1.499245067702009,0.5919533100289737,0.07332022744951842,-0.8689083305297994,161,22,ATP,Correct
104918,Andy Murray,ATP,134,0.49253731343283513,6.26153846153846,2.553846153846154,83.53076923076924,49.54615384615384,35.98461538461538,17.253846153846155,12.992307692307692,3.8692307692307697,6.492307692307693,1,-2.203271193851309,1.2455426575094233,-0.23983632965894283,-0.49854233209758037,36,6,ATP,Correct
104919,Leonardo Mayer,ATP,9,0,4.111111111111111,6.111111111111111,88.44444444444444,50.666666666666664,35.111111111111114,18.77777777777778,13.555555555555555,4.444444444444445,7.888888888888889,1,-2.529639770872397,-0.1462362883244755,2.102421759864506,-0.1524428537775331,88,14,ATP,Correct
104925,Novak Djokovic,ATP,270,0.8666666666666663,6.85603112840467,2.5603112840466933,81.07782101167314,52.326848249027236,39.99610894941634,15.961089494163426,13.334630350194553,3.315175097276264,4.9922178988326875,1,-2.526071066511175,2.0836793807416667,-0.5465923195401873,0.41756938451702713,1,1,ATP,Correct
104926,Fabio Fognini,ATP,152,0.44078947368421095,3.5135135135135136,4.472972972972974,82.6554054054054,48.57432432432432,32.810810810810814,16.452702702702698,12.56756756756757,4.783783783783784,8.290540540540537,1,-1.3918728817092143,-0.4090834044086933,0.9410807979467474,-0.37545815668150256,11,2,ATP,Correct
105011,Illya Marchenko,ATP,16,0.375,5.6875,3,72,41.5625,28.1875,16.1875,11.5,2.875,5.6875,2,0.08463752146863802,2.283548435285565,0.27007564335933254,-0.6975237019990437,150,20,WTA,Mis-clustered ATP
105023,Sam Querrey,ATP,49,0.3469387755102042,14.6875,4.75,81.5625,47.770833333333336,38.291666666666664,16.041666666666668,13.25,2.875,5.104166666666666,1,-2.898961102841862,3.16752499616657,1.6452224007179441,0.744120389947222,38,6,ATP,Correct
105051,Matthew Ebden,ATP,13,0.4615384615384615,4,3.230769230769231,67.6923076923077,43.53846153846154,30.76923076923077,11.846153846153847,10,3.076923076923077,5.230769230769231,2,1.0945619834446443,1.8941233124148837,-0.1867725978139944,0.60256483055066,221,25,WTA,Mis-clustered ATP
105062,Mikhail Kukushkin,ATP,53,0.28301886792452824,2.8571428571428568,1.4489795918367347,83.87755102040816,53.775510204081634,34.48979591836735,15.244897959183673,12.673469387755102,5.204081632653061,8.83673469387755,1,-1.7588505852443652,-0.9102806309010624,-1.361365976214493,-0.6099991211605195,66,12,ATP,Correct
105077,Albert Ramos,ATP,174,0.41954022988505696,2.5780346820809243,2.1560693641618496,82.0635838150289,52.3121387283237,34.64739884393064,15.196531791907512,12.526011560693641,4.93063583815029,8.121387283236992,1,-1.5015120028341815,-0.5181275433289905,-0.9121688907864556,-0.3868911459332319,31,5,ATP,Correct
105138,Roberto Bautista Agut,ATP,228,0.578947368421052,3.190045248868779,1.7692307692307692,78.8552036199095,52.547511312217196,36.4027149321267,14.149321266968325,12.542986425339368,3.918552036199097,6.438914027149325,1,-1.3742297908889831,0.7545283568940745,-1.3427725034622762,0.2205506924783282,9,2,ATP,Correct
105155,Pedro Sousa,ATP,20,0.35,3.166666666666667,3.7777777777777777,77.66666666666667,48.44444444444444,32.5,13.38888888888889,11.722222222222221,4.777777777777778,8.333333333333334,1,-0.4863488005094221,-0.4938351248077429,0.22489076373846068,0.14630663753571876,105,15,ATP,Correct
105173,Adrian Mannarino,ATP,239,0.4811715481171559,4.830508474576268,2.394067796610169,77.58050847457628,46.32627118644068,32.47881355932204,16.216101694915253,12.114406779661017,4.025423728813559,6.745762711864407,1,-0.9649552423661648,1.0172185392837576,-0.3475003147469822,-0.7174205224422542,22,4,ATP,Correct
